study,group,participant,item,response,word,onset,exact,acceptable,response_regex,match1,spelling,suggestion,suggestion_regex,match2,accuracy
210510_do,mandarin,dozh22,noise_38,eardrum,eardrum,ear,drum,eardrum,\beardrum\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh22,noise_39,sensing,sensitive,sens,itive,sensitive,\bsensing\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh22,noise_40,intense,inner,in,ner,inner,\bintense\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh22,noise_41,resist,result,res,ult,result,\bresist\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh22,noise_42,temperature,temporary,temp,orary,temporary,\btemperature\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh22,noise_43,permto,permanent,perm,anent,permanent,\bpermto\b,FALSE,FALSE,"c(""perm to"", ""perm-to"", ""topper"")",\bperm to\b|\bperm-to\b|\btopper\b,FALSE,FALSE
210510_do,mandarin,dozh22,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh22,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh22,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh22,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh22,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh22,noise_49,interrupt,interfere,inte,rfere,interfere,\binterrupt\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh22,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_06,breath,breathe,bre,athe,breathe,\bbreath\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_16,these,there,th,ere,there,\bthese\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,algae_17,make,many,ma,ny,many,\bmake\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_21,body,bodies,bod,ies,bodies,\bbody\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,algae_23,ocean,oceans,oce,ans,oceans,\bocean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,algae_24,lake,lakes,la,kes,lakes,\blake\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,algae_25,pool,ponds,po,nds,ponds,\bpool\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_26,general,generated,gene,rated,generated,\bgeneral\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_28,workplace,workplaces,workp,laces,workplaces,\bworkplace\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_29,come,comes,co,mes,comes,\bcome\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_31,airport,airplane,airp,lane,airplane,\bairport\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_34,meesy,mere,me,re,mere,\bmeesy\b,FALSE,FALSE,"c(""messy"", ""cheesy"")",\bmessy\b|\bcheesy\b,FALSE,FALSE
210510_do,mandarin,dozh23,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_36,durable,durations,dura,tions,durations,\bdurable\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_38,ears,eardrum,ear,drum,eardrum,\bears\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_40,inside,inner,in,ner,inner,\binside\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_41,rest,result,res,ult,result,\brest\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_42,temprature,temporary,temp,orary,temporary,\btemprature\b,FALSE,FALSE,"c(""temperature"", ""premature"", ""temperate"", ""tempura"", ""maturate"")",\btemperature\b|\bpremature\b|\btemperate\b|\btempura\b|\bmaturate\b,FALSE,FALSE
210510_do,mandarin,dozh23,noise_43,permenent,permanent,perm,anent,permanent,\bpermenent\b,FALSE,FALSE,"c(""permanent"", ""preferment"", ""pertinent"", ""temperament"", ""interment"")",\bpermanent\b|\bpreferment\b|\bpertinent\b|\btemperament\b|\binterment\b,TRUE,TRUE
210510_do,mandarin,dozh23,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh23,noise_49,intellect,interfere,inte,rfere,interfere,\bintellect\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh23,noise_50,slack,sleep,sl,eep,sleep,\bslack\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,algae_03,may,make,ma,ke,make,\bmay\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_04,when,which,wh,ich,which,\bwhen\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,algae_06,breath,breathe,bre,athe,breathe,\bbreath\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_07,seafood,seaweed,sea,weed,seaweed,\bseafood\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_08,life,like,li,ke,like,\blife\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,algae_10,acturally,actually,actu,ally,actually,\bacturally\b,FALSE,FALSE,"c(""actually"", ""culturally"", ""structurally"", ""naturally"")",\bactually\b|\bculturally\b|\bstructurally\b|\bnaturally\b,TRUE,TRUE
210510_do,mandarin,dozh24,algae_11,no,nor,n,or,nor,\bno\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,algae_13,belone,belong,bel,ong,belong,\bbelone\b,FALSE,FALSE,"c(""belong"", ""begone"", ""be lone"", ""be-lone"", ""lone"")",\bbelong\b|\bbegone\b|\bbe lone\b|\bbe-lone\b|\blone\b,TRUE,TRUE
210510_do,mandarin,dozh24,algae_14,grow,group,gr,oup,group,\bgrow\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_15,call,called,cal,led,called,\bcall\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_16,they,there,th,ere,there,\bthey\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,algae_18,specil,species,spe,cies,species,\bspecil\b,FALSE,FALSE,"c(""special"", ""specie"", ""specif"")",\bspecial\b|\bspecie\b|\bspecif\b,FALSE,FALSE
210510_do,mandarin,dozh24,algae_19,type,types,ty,pes,types,\btype\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_21,body,bodies,bod,ies,bodies,\bbody\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,algae_23,ocean,oceans,oce,ans,oceans,\bocean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_24,lake,lakes,la,kes,lakes,\blake\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,algae_25,pool,ponds,po,nds,ponds,\bpool\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_26,general,generated,gene,rated,generated,\bgeneral\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_27,industry,industrial,indus,trial,industrial,\bindustry\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_28,workplace,workplaces,workp,laces,workplaces,\bworkplace\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_29,come,comes,co,mes,comes,\bcome\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_31,airplane,airplane,airp,lane,airplane,\bairplane\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_32,construct,construction,constr,uction,construction,\bconstruct\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_34,mean,mere,me,re,mere,\bmean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_36,durable,durations,dura,tions,durations,\bdurable\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_38,early,eardrum,ear,drum,eardrum,\bearly\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_39,sensor,sensitive,sens,itive,sensitive,\bsensor\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_40,inter,inner,in,ner,inner,\binter\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_41,rescue,result,res,ult,result,\brescue\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_42,temperature,temporary,temp,orary,temporary,\btemperature\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_43,permit,permanent,perm,anent,permanent,\bpermit\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh24,noise_49,inter,interfere,inte,rfere,interfere,\binter\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh24,noise_50,slson,sleep,sl,eep,sleep,\bslson\b,FALSE,FALSE,"c(""Olson"", ""nelson"")",\bOlson\b|\bnelson\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,algae_02,become,because,bec,ause,because,\bbecome\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_03,mamy,make,ma,ke,make,\bmamy\b,FALSE,FALSE,"c(""many"", ""mam"", ""may"", ""mammy"", ""mams"", ""mama"", ""gamy"", ""ma my"", ""ma-my"", ""mam y"")",\bmany\b|\bmam\b|\bmay\b|\bmammy\b|\bmams\b|\bmama\b|\bgamy\b|\bma my\b|\bma-my\b|\bmam y\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_04,what,which,wh,ich,which,\bwhat\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_05,negg,need,ne,ed,need,\bnegg\b,FALSE,FALSE,"c(""neg"", ""egg"", ""yegg"", ""n egg"", ""neg g"")",\bneg\b|\begg\b|\byegg\b|\bn egg\b|\bneg g\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,algae_07,seafood,seaweed,sea,weed,seaweed,\bseafood\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_08,living,like,li,ke,like,\bliving\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_09,howmany,however,how,ever,however,\bhowmany\b,FALSE,FALSE,"c(""how many"", ""how-many"", ""showman"", ""anyhow"")",\bhow many\b|\bhow-many\b|\bshowman\b|\banyhow\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,algae_12,insant,instead,ins,tead,instead,\binsant\b,FALSE,FALSE,"c(""instant"", ""insane"", ""infant"", ""ins ant"", ""ins-ant"")",\binstant\b|\binsane\b|\binfant\b|\bins ant\b|\bins-ant\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_13,belcome,belong,bel,ong,belong,\bbelcome\b,FALSE,FALSE,"c(""become"", ""welcome"")",\bbecome\b|\bwelcome\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_14,grant,group,gr,oup,group,\bgrant\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_15,call,called,cal,led,called,\bcall\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_16,they,there,th,ere,there,\bthey\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_17,mamy,many,ma,ny,many,\bmamy\b,FALSE,FALSE,"c(""many"", ""mam"", ""may"", ""mammy"", ""mams"", ""mama"", ""gamy"", ""ma my"", ""ma-my"", ""mam y"")",\bmany\b|\bmam\b|\bmay\b|\bmammy\b|\bmams\b|\bmama\b|\bgamy\b|\bma my\b|\bma-my\b|\bmam y\b,TRUE,TRUE
210510_do,mandarin,dozh25,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,algae_19,tyey,types,ty,pes,types,\btyey\b,FALSE,FALSE,"c(""trey"", ""they"", ""type"")",\btrey\b|\bthey\b|\btype\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_20,momo,most,mo,st,most,\bmomo\b,FALSE,FALSE,"c(""mono"", ""mom"", ""moo"", ""memo"", ""moms"", ""homo"", ""Como"", ""mo mo"", ""mo-mo"", ""mom o"", ""mo"")",\bmono\b|\bmom\b|\bmoo\b|\bmemo\b|\bmoms\b|\bhomo\b|\bComo\b|\bmo mo\b|\bmo-mo\b|\bmom o\b|\bmo\b,FALSE,FALSE
210510_do,mandarin,dozh25,algae_21,body,bodies,bod,ies,bodies,\bbody\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,algae_23,ocean,oceans,oce,ans,oceans,\bocean\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_24,later,lakes,la,kes,lakes,\blater\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,algae_25,pomotial,ponds,po,nds,ponds,\bpomotial\b,FALSE,FALSE,promotional,promotional,FALSE,FALSE
210510_do,mandarin,dozh25,noise_26,generally,generated,gene,rated,generated,\bgenerally\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_27,industry,industrial,indus,trial,industrial,\bindustry\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_28,workplant,workplaces,workp,laces,workplaces,\bworkplant\b,FALSE,FALSE,"c(""work plant"", ""work-plant"", ""workplace"")",\bwork plant\b|\bwork-plant\b|\bworkplace\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_29,common,comes,co,mes,comes,\bcommon\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_30,hight,highway,hig,hway,highway,\bhight\b,FALSE,FALSE,"c(""hit"", ""high"", ""height"", ""thigh"", ""eight"", ""highs"", ""sight"", ""night"", ""right"", ""tight"", ""light"", ""might"", ""bight"", ""fight"", ""wight"")",\bhit\b|\bhigh\b|\bheight\b|\bthigh\b|\beight\b|\bhighs\b|\bsight\b|\bnight\b|\bright\b|\btight\b|\blight\b|\bmight\b|\bbight\b|\bfight\b|\bwight\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_31,airplant,airplane,airp,lane,airplane,\bairplant\b,FALSE,FALSE,"c(""airplane"", ""air plant"", ""air-plant"", ""plantain"", ""plaint"")",\bairplane\b|\bair plant\b|\bair-plant\b|\bplantain\b|\bplaint\b,TRUE,TRUE
210510_do,mandarin,dozh25,noise_32,constry,construction,constr,uction,construction,\bconstry\b,FALSE,FALSE,"c(""cons try"", ""cons-try"", ""consistory"")",\bcons try\b|\bcons-try\b|\bconsistory\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_33,momo,more,mo,re,more,\bmomo\b,FALSE,FALSE,"c(""mono"", ""mom"", ""moo"", ""memo"", ""moms"", ""homo"", ""Como"", ""mo mo"", ""mo-mo"", ""mom o"", ""mo"")",\bmono\b|\bmom\b|\bmoo\b|\bmemo\b|\bmoms\b|\bhomo\b|\bComo\b|\bmo mo\b|\bmo-mo\b|\bmom o\b|\bmo\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_34,meme,mere,me,re,mere,\bmeme\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_35,cery,certain,cer,tain,certain,\bcery\b,FALSE,FALSE,"c(""very"", ""cert"", ""cry"", ""celery"")",\bvery\b|\bcert\b|\bcry\b|\bcelery\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_36,dural,durations,dura,tions,durations,\bdural\b,FALSE,FALSE,"c(""dual"", ""aural"", ""rural"", ""ducal"", ""mural"", ""durable"")",\bdual\b|\baural\b|\brural\b|\bducal\b|\bmural\b|\bdurable\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,noise_38,early,eardrum,ear,drum,eardrum,\bearly\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_39,sensus,sensitive,sens,itive,sensitive,\bsensus\b,FALSE,FALSE,"c(""senses"", ""census"", ""sens us"", ""sens-us"", ""sensuous"", ""consensus"", ""suspense"", ""sense"")",\bsenses\b|\bcensus\b|\bsens us\b|\bsens-us\b|\bsensuous\b|\bconsensus\b|\bsuspense\b|\bsense\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_40,instant,inner,in,ner,inner,\binstant\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_41,resist,result,res,ult,result,\bresist\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_42,tempompey,temporary,temp,orary,temporary,\btempompey\b,FALSE,FALSE,temporary,temporary,TRUE,TRUE
210510_do,mandarin,dozh25,noise_43,permer,permanent,perm,anent,permanent,\bpermer\b,FALSE,FALSE,"c(""perter"", ""permed"", ""perm er"", ""perm-er"", ""permeate"", ""performer"", ""perm"", ""perfumer"")",\bperter\b|\bpermed\b|\bperm er\b|\bperm-er\b|\bpermeate\b|\bperformer\b|\bperm\b|\bperfumer\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_44,addially,addition,addi,tion,addition,\baddially\b,FALSE,FALSE,"c(""radially"", ""dillydally"")",\bradially\b|\bdillydally\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_45,radio,raise,ra,ise,raise,\bradio\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh25,noise_46,presssure,pressure,pres,sure,pressure,\bpresssure\b,FALSE,FALSE,"c(""pressure"", ""pressures"", ""press sure"", ""press-sure"", ""pressurize"", ""suppress"", ""presser"", ""pressie"")",\bpressure\b|\bpressures\b|\bpress sure\b|\bpress-sure\b|\bpressurize\b|\bsuppress\b|\bpresser\b|\bpressie\b,TRUE,TRUE
210510_do,mandarin,dozh25,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh25,noise_48,menmen,mental,men,tal,mental,\bmenmen\b,FALSE,FALSE,"c(""mermen"", ""penmen"", ""men men"", ""men-men"", ""gunmen"", ""binmen"", ""enmesh"", ""menu"")",\bmermen\b|\bpenmen\b|\bmen men\b|\bmen-men\b|\bgunmen\b|\bbinmen\b|\benmesh\b|\bmenu\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_49,intety,interfere,inte,rfere,interfere,\bintety\b,FALSE,FALSE,"c(""entity"", ""intent"")",\bentity\b|\bintent\b,FALSE,FALSE
210510_do,mandarin,dozh25,noise_50,sllly,sleep,sl,eep,sleep,\bsllly\b,FALSE,FALSE,"c(""silly"", ""sally"", ""sully"", ""slyly"", ""sly"")",\bsilly\b|\bsally\b|\bsully\b|\bslyly\b|\bsly\b,FALSE,FALSE
210510_do,mandarin,dozh26,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh26,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh26,algae_03,may,make,ma,ke,make,\bmay\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh26,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh26,algae_05,near,need,ne,ed,need,\bnear\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,mandarin,dozh26,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh26,algae_07,seaover,seaweed,sea,weed,seaweed,\bseaover\b,FALSE,FALSE,"c(""sea over"", ""sea-over"", ""oversea"", ""overseer"", ""oversee"", ""overuse"")",\bsea over\b|\bsea-over\b|\boversea\b|\boverseer\b|\boversee\b|\boveruse\b,FALSE,FALSE
210510_do,mandarin,dozh26,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,mandarin,dozh26,algae_09,howcome,however,how,ever,however,\bhowcome\b,FALSE,FALSE,"c(""how come"", ""how-come"", ""newcomer"")",\bhow come\b|\bhow-come\b|\bnewcomer\b,FALSE,FALSE
210510_do,mandarin,dozh26,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
